idDimOtherData,calories,avg_heart_rate_element,vrsta_sporta
4419,1238,149.0,Biking
4420,1589,147.0,Biking
4421,953,139.0,Biking
4422,69,154.0,Biking
4423,847,149.0,Biking
4424,353,131.0,Biking
4425,422,117.0,Biking
4426,1778,,Biking
4427,251,128.0,Biking
4428,36,124.0,Biking
4429,1456,143.0,Biking
4430,1184,143.0,Biking
4431,425,128.0,Biking
4432,21,134.0,Biking
4433,38,175.0,Biking
4434,20,136.0,Biking
4435,27,140.0,Biking
4436,30,172.0,Biking
4437,20,136.0,Biking
4438,32,173.0,Biking
4439,216,137.0,Biking
4440,190,172.0,Biking
4441,474,159.0,Biking
4442,0,,Biking
4443,0,,Biking
4444,0,,Biking
4445,0,,Biking
4446,0,,Biking
4447,0,,Biking
4448,1094,170.0,Biking
4449,184,183.0,Biking
4450,1329,174.0,Biking
4451,1484,142.0,Biking
4452,231,132.0,Biking
4453,184,147.0,Biking
4454,180,151.0,Biking
4455,194,142.0,Biking
4456,627,136.0,Biking
4457,21,137.0,Biking
4458,0,120.0,Biking
4459,66,158.0,Biking
4460,110,149.0,Biking
4461,416,148.0,Biking
4462,527,142.0,Biking
4463,0,111.0,Biking
4464,36,117.0,Biking
4465,1,144.0,Biking
4466,5,176.0,Biking
4467,9,177.0,Biking
4468,9,165.0,Biking
4469,9,176.0,Biking
4470,9,173.0,Biking
4471,10,156.0,Biking
4472,43,147.0,Biking
4473,0,121.0,Biking
4474,0,,Biking
4475,1394,136.0,Biking
4476,1094,153.0,Biking
4477,435,116.0,Biking
4478,1782,162.0,Biking
4479,1682,137.0,Biking
4480,247,148.0,Biking
4481,341,133.0,Biking
4482,110,168.0,Biking
4483,78,147.0,Biking
4484,100,165.0,Biking
4485,269,135.0,Biking
4486,657,131.0,Biking
4487,1117,159.0,Biking
4488,1015,,Biking
4489,493,154.0,Biking
4490,1435,145.0,Biking
4491,1120,131.0,Biking
4492,1045,130.0,Biking
4493,26,96.0,Biking
4494,503,149.0,Biking
4495,1657,165.0,Biking
4496,453,,Biking
4497,448,139.0,Biking
4498,194,145.0,Biking
4499,1199,139.0,Biking
4500,2429,150.0,Biking
4501,148,114.0,Biking
4502,679,145.0,Biking
4503,599,136.0,Biking
4504,4,161.0,Biking
4505,27,148.0,Biking
4506,21,143.0,Biking
4507,20,149.0,Biking
4508,184,135.0,Biking
4509,1699,148.0,Biking
4510,920,127.0,Biking
4511,751,148.0,Biking
4512,335,,Biking
4513,1046,171.0,Biking
4514,1447,149.0,Biking
4515,489,133.0,Biking
4516,946,132.0,Biking
4517,1519,138.0,Biking
4518,1010,165.0,Biking
4519,6,138.0,Biking
4520,220,177.0,Biking
4521,1685,150.0,Biking
4522,1252,166.0,Biking
4523,1103,153.0,Biking
4524,73,134.0,Biking
4525,2078,,Biking
4526,1501,125.0,Biking
4527,2262,142.0,Biking
4528,1547,151.0,Biking
4529,783,150.0,Biking
4530,880,144.0,Biking
4531,599,146.0,Biking
4532,164,136.0,Biking
4533,845,149.0,Biking
4534,1515,132.0,Biking
4535,609,129.0,Biking
4536,136,167.0,Biking
4537,137,168.0,Biking
4538,191,132.0,Biking
4539,0,,Biking
4540,0,,Biking
4541,0,,Biking
4542,31,98.0,Biking
4543,309,146.0,Biking
4544,241,117.0,Biking
4545,1829,156.0,Biking
4546,273,,Biking
4547,236,,Biking
4548,332,,Biking
4549,278,,Biking
4550,305,,Biking
4551,205,,Biking
4552,240,,Biking
4553,163,,Biking
4554,3264,,Biking
4555,442,126.0,Biking
4556,1373,147.0,Biking
4557,773,138.0,Biking
4558,248,144.0,Biking
4559,599,148.0,Biking
4560,262,,Biking
4561,189,153.0,Biking
4562,31,185.0,Biking
4563,52,168.0,Biking
4564,12,144.0,Biking
4565,30,132.0,Biking
4566,1109,131.0,Biking
4567,550,138.0,Biking
4568,401,144.0,Biking
4569,38,135.0,Biking
4570,50,171.0,Biking
4571,40,137.0,Biking
4572,48,170.0,Biking
4573,29,133.0,Biking
4574,388,157.0,Biking
4575,215,154.0,Biking
4576,474,121.0,Biking
4577,73,127.0,Biking
4578,354,119.0,Biking
4579,2374,145.0,Biking
4580,900,130.0,Biking
4581,643,128.0,Biking
4582,1526,153.0,Biking
4583,215,,Biking
4584,54,,Biking
4585,73,,Biking
4586,747,,Biking
4587,568,147.0,Biking
4588,1256,147.0,Biking
4589,384,141.0,Biking
4590,977,152.0,Biking
4591,816,153.0,Biking
4592,10,137.0,Biking
4593,3,115.0,Biking
4594,10,126.0,Biking
4595,35,157.0,Biking
4596,15,129.0,Biking
4597,468,144.0,Biking
4598,405,146.0,Biking
4599,559,142.0,Biking
4600,673,137.0,Biking
4601,1436,135.0,Biking
4602,1040,,Biking
4603,612,140.0,Biking
4604,108,181.0,Biking
4605,87,165.0,Biking
4606,77,158.0,Biking
4607,84,167.0,Biking
4608,331,148.0,Biking
4609,1494,136.0,Biking
4610,1379,142.0,Biking
4611,762,,Biking
4612,1184,151.0,Biking
4613,521,,Biking
4614,421,,Biking
4615,73,117.0,Biking
4616,725,154.0,Biking
4617,740,178.0,Biking
4618,1168,131.0,Biking
4619,220,123.0,Biking
4620,115,119.0,Biking
4621,52,151.0,Biking
4622,26,174.0,Biking
4623,26,179.0,Biking
4624,47,149.0,Biking
4625,85,140.0,Biking
4626,815,136.0,Biking
4627,68,134.0,Biking
4628,72,166.0,Biking
4629,26,185.0,Biking
4630,22,184.0,Biking
4631,12,138.0,Biking
4632,147,180.0,Biking
4633,37,131.0,Biking
4634,1513,159.0,Biking
4635,1041,155.0,Biking
4636,303,171.0,Biking
4637,698,152.0,Biking
4638,167,154.0,Biking
4639,838,133.0,Biking
4640,473,126.0,Biking
4641,0,120.0,Biking
4642,30,130.0,Biking
4643,38,124.0,Biking
4644,140,148.0,Biking
4645,85,178.0,Biking
4646,294,139.0,Biking
4647,815,136.0,Biking
4648,320,,Biking
4649,63,,Biking
4650,705,,Biking
4651,372,,Biking
4652,299,139.0,Biking
4653,126,155.0,Biking
4654,150,174.0,Biking
4655,115,159.0,Biking
4656,143,175.0,Biking
4657,121,168.0,Biking
4658,190,150.0,Biking
4659,736,155.0,Biking
4660,1925,143.0,Biking
4661,1027,162.0,Biking
4662,932,,Biking
4663,278,142.0,Biking
4664,1674,,Biking
4665,1662,135.0,Biking
4666,489,,Biking
4667,74,,Biking
4668,1463,127.0,Biking
4669,505,184.0,Biking
4670,2222,138.0,Biking
4671,351,143.0,Biking
4672,63,140.0,Biking
4673,121,156.0,Biking
4674,52,152.0,Biking
4675,32,138.0,Biking
4676,230,145.0,Biking
4677,38,139.0,Biking
4678,64,134.0,Biking
4679,325,155.0,Biking
4680,283,144.0,Biking
4681,1019,166.0,Biking
4682,68,132.0,Biking
4683,526,134.0,Biking
4684,214,136.0,Biking
4685,168,138.0,Biking
4686,17,129.0,Biking
4687,103,144.0,Biking
4688,515,154.0,Biking
4689,264,142.0,Biking
4690,477,139.0,Biking
4691,212,174.0,Biking
4692,210,175.0,Biking
4693,242,143.0,Biking
4694,759,169.0,Biking
4695,680,141.0,Biking
4696,430,138.0,Biking
4697,101,154.0,Biking
4698,84,148.0,Biking
4699,409,138.0,Biking
4700,336,116.0,Biking
4701,301,179.0,Biking
4702,82,125.0,Biking
4703,108,121.0,Biking
4704,225,176.0,Biking
4705,54,112.0,Biking
4706,356,129.0,Biking
4707,1348,134.0,Biking
4708,710,131.0,Biking
4709,24,151.0,Biking
4710,178,141.0,Biking
4711,447,126.0,Biking
4712,488,147.0,Biking
4713,1099,128.0,Biking
4714,1399,143.0,Biking
4715,884,145.0,Biking
4716,330,148.0,Biking
4717,159,167.0,Biking
4718,641,149.0,Biking
4719,188,135.0,Biking
4720,851,,Biking
4721,1873,143.0,Biking
4722,378,128.0,Biking
4723,303,182.0,Biking
4724,91,118.0,Biking
4725,582,132.0,Biking
4726,1468,136.0,Biking
4727,2368,142.0,Biking
4728,1771,142.0,Biking
4729,596,,Biking
4730,957,132.0,Biking
4731,1054,135.0,Biking
4732,0,,Biking
4733,0,,Biking
4734,0,,Biking
4735,1074,133.0,Biking
4736,198,143.0,Biking
4737,321,127.0,Biking
4738,726,143.0,Biking
4739,769,141.0,Biking
4740,121,168.0,Biking
4741,22,135.0,Biking
4742,101,136.0,Biking
4743,29,139.0,Biking
4744,331,145.0,Biking
4745,947,145.0,Biking
4746,1857,143.0,Biking
4747,1285,152.0,Biking
4748,1736,141.0,Biking
4749,671,,Biking
4750,0,,Biking
4751,640,130.0,Biking
4752,347,182.0,Biking
4753,1452,153.0,Biking
4754,421,140.0,Biking
4755,247,136.0,Biking
4756,342,121.0,Biking
4757,106,160.0,Biking
4758,99,161.0,Biking
4759,99,164.0,Biking
4760,280,125.0,Biking
4761,1308,144.0,Biking
4762,2603,140.0,Biking
4763,0,128.0,Biking
4764,324,142.0,Biking
4765,284,142.0,Biking
4766,20,119.0,Biking
4767,26,133.0,Biking
4768,91,128.0,Biking
4769,24,163.0,Biking
4770,1229,149.0,Biking
4771,715,,Biking
4772,1233,137.0,Biking
4773,199,171.0,Biking
4774,175,162.0,Biking
4775,162,159.0,Biking
4776,1472,145.0,Biking
4777,1480,149.0,Biking
4778,464,129.0,Biking
4779,1,142.0,Biking
4780,389,141.0,Biking
4781,842,162.0,Biking
4782,766,131.0,Biking
4783,410,130.0,Biking
4784,447,144.0,Biking
4785,390,141.0,Biking
4786,1500,173.0,Biking
4787,1735,146.0,Biking
4788,83,150.0,Biking
4789,624,152.0,Biking
4790,43,118.0,Biking
4791,652,136.0,Biking
4792,305,144.0,Biking
4793,1395,179.0,Biking
4794,593,135.0,Biking
4795,170,148.0,Biking
4796,179,153.0,Biking
4797,505,141.0,Biking
4798,1747,,Biking
4799,454,,Biking
4800,159,,Biking
4801,167,,Biking
4802,168,,Biking
4803,150,,Biking
4804,193,,Biking
4805,147,129.0,Biking
4806,1047,143.0,Biking
4807,441,128.0,Biking
4808,1926,139.0,Biking
4809,457,,Biking
4810,1580,159.0,Biking
4811,3399,,Biking
4812,1710,139.0,Biking
4813,759,,Biking
4814,287,,Biking
4815,289,,Biking
4816,289,,Biking
4817,531,,Biking
4818,191,151.0,Biking
4819,221,170.0,Biking
4820,182,171.0,Biking
4821,379,143.0,Biking
4822,173,157.0,Biking
4823,163,154.0,Biking
4824,2275,146.0,Biking
4825,1940,163.0,Biking
4826,879,,Biking
4827,1100,139.0,Biking
4828,2120,145.0,Biking
4829,367,139.0,Biking
4830,296,117.0,Biking
4831,115,145.0,Biking
4832,111,146.0,Biking
4833,254,142.0,Biking
4834,443,132.0,Biking
4835,130,163.0,Biking
4836,29,145.0,Biking
4837,909,169.0,Biking
4838,1573,164.0,Biking
4839,731,144.0,Biking
4840,89,,Biking
4841,578,,Biking
4842,810,131.0,Biking
4843,2129,145.0,Biking
4844,311,160.0,Biking
4845,604,165.0,Biking
4846,20,136.0,Biking
4847,996,122.0,Biking
4848,29,137.0,Biking
4849,63,137.0,Biking
4850,0,123.0,Biking
4851,869,128.0,Biking
4852,411,170.0,Biking
4853,778,144.0,Biking
4854,453,138.0,Biking
4855,147,169.0,Biking
4856,989,153.0,Biking
4857,691,,Biking
4858,682,,Biking
4859,1203,150.0,Biking
4860,222,138.0,Biking
4861,115,151.0,Biking
4862,314,186.0,Biking
4863,277,133.0,Biking
4864,196,128.0,Biking
4865,100,144.0,Biking
4866,78,147.0,Biking
4867,120,145.0,Biking
4868,594,145.0,Biking
4869,247,148.0,Biking
4870,432,157.0,Biking
4871,188,161.0,Biking
4872,375,128.0,Biking
4873,3845,,Biking
4874,1429,150.0,Biking
4875,1117,145.0,Biking
4876,253,133.0,Biking
4877,132,178.0,Biking
4878,145,172.0,Biking
4879,387,144.0,Biking
4880,336,124.0,Biking
4881,115,140.0,Biking
4882,195,130.0,Biking
4883,188,151.0,Biking
4884,552,130.0,Biking
4885,599,,Biking
4886,420,141.0,Biking
4887,73,149.0,Biking
4888,72,153.0,Biking
4889,94,146.0,Biking
4890,142,171.0,Biking
4891,116,164.0,Biking
4892,259,133.0,Biking
4893,516,144.0,Biking
4894,31,159.0,Biking
4895,200,136.0,Biking
4896,1753,145.0,Biking
4897,936,148.0,Biking
4898,567,149.0,Biking
4899,457,134.0,Biking
4900,21,130.0,Biking
4901,20,130.0,Biking
4902,38,174.0,Biking
4903,268,149.0,Biking
4904,985,149.0,Biking
4905,1585,,Biking
4906,1033,144.0,Biking
4907,346,135.0,Biking
4908,1077,141.0,Biking
4909,1211,170.0,Biking
4910,63,129.0,Biking
4911,315,145.0,Biking
4912,372,154.0,Biking
4913,298,178.0,Biking
4914,463,,Biking
4915,0,,Biking
4916,5,,Biking
4917,38,,Biking
4918,317,139.0,Biking
4919,10,124.0,Biking
4920,1775,142.0,Biking
4921,1220,,Biking
4922,591,140.0,Biking
4923,61,106.0,Biking
4924,2336,156.0,Biking
4925,15,120.0,Biking
4926,909,145.0,Biking
4927,871,137.0,Biking
4928,93,164.0,Biking
4929,878,151.0,Biking
4930,409,131.0,Biking
4931,1168,157.0,Biking
4932,972,146.0,Biking
4933,569,,Biking
4934,96,121.0,Biking
4935,173,155.0,Biking
4936,141,162.0,Biking
4937,152,154.0,Biking
4938,680,148.0,Biking
4939,115,181.0,Biking
4940,109,181.0,Biking
4941,554,141.0,Biking
4942,387,156.0,Biking
4943,169,157.0,Biking
4944,1448,148.0,Biking
4945,612,130.0,Biking
4946,1327,,Biking
4947,447,139.0,Biking
4948,127,160.0,Biking
4949,129,154.0,Biking
4950,180,137.0,Biking
4951,909,136.0,Biking
4952,99,149.0,Biking
4953,112,162.0,Biking
4954,126,170.0,Biking
4955,262,146.0,Biking
4956,2275,154.0,Biking
4957,468,149.0,Biking
4958,714,140.0,Biking
4959,11,136.0,Biking
4960,10,135.0,Biking
4961,53,172.0,Biking
4962,15,139.0,Biking
4963,69,158.0,Biking
4964,140,146.0,Biking
4965,1250,139.0,Biking
4966,331,,Biking
4967,933,138.0,Biking
4968,194,183.0,Biking
4969,33,189.0,Biking
4970,705,142.0,Biking
4971,19,132.0,Biking
4972,70,174.0,Biking
4973,20,130.0,Biking
4974,15,125.0,Biking
4975,75,172.0,Biking
4976,635,139.0,Biking
4977,1341,,Biking
4978,1305,167.0,Biking
4979,758,,Biking
4980,285,137.0,Biking
4981,380,128.0,Biking
4982,203,171.0,Biking
4983,168,145.0,Biking
4984,596,148.0,Biking
4985,1329,150.0,Biking
4986,336,142.0,Biking
4987,264,142.0,Biking
4988,845,167.0,Biking
4989,899,151.0,Biking
4990,784,134.0,Biking
4991,2378,155.0,Biking
4992,862,166.0,Biking
4993,1825,153.0,Biking
4994,848,131.0,Biking
4995,451,143.0,Biking
4996,437,161.0,Biking
4997,90,166.0,Biking
4998,36,126.0,Biking
4999,131,135.0,Biking
5000,85,143.0,Biking
5001,469,160.0,Biking
5002,226,155.0,Biking
5003,94,137.0,Biking
5004,251,,Biking
5005,1247,140.0,Biking
5006,1119,140.0,Biking
5007,2236,146.0,Biking
5008,443,142.0,Biking
5009,880,136.0,Biking
5010,19,138.0,Biking
5011,21,140.0,Biking
5012,22,131.0,Biking
5013,373,137.0,Biking
5014,1025,133.0,Biking
5015,48,172.0,Biking
5016,40,139.0,Biking
5017,36,138.0,Biking
5018,48,167.0,Biking
5019,26,131.0,Biking
5020,48,164.0,Biking
5021,29,131.0,Biking
5022,47,163.0,Biking
5023,114,158.0,Biking
5024,231,142.0,Biking
5025,868,132.0,Biking
5026,1343,165.0,Biking
5027,701,145.0,Biking
5028,27,143.0,Biking
5029,1219,155.0,Biking
5030,0,126.0,Biking
5031,83,142.0,Biking
5032,279,126.0,Biking
5033,103,145.0,Biking
5034,87,140.0,Biking
5035,84,141.0,Biking
5036,151,137.0,Biking
5037,357,131.0,Biking
5038,1126,173.0,Biking
5039,89,132.0,Biking
5040,520,129.0,Biking
5041,911,133.0,Biking
5042,871,180.0,Biking
5043,10,124.0,Biking
5044,1533,,Biking
5045,563,,Biking
5046,400,139.0,Biking
5047,1052,166.0,Biking
5048,680,138.0,Biking
5049,67,122.0,Biking
5050,0,120.0,Biking
5051,204,140.0,Biking
5052,0,135.0,Biking
5053,203,135.0,Biking
5054,214,115.0,Biking
5055,0,125.0,Biking
5056,205,134.0,Biking
5057,206,133.0,Biking
5058,0,128.0,Biking
5059,421,133.0,Biking
5060,361,134.0,Biking
5061,216,144.0,Biking
5062,93,173.0,Biking
5063,190,147.0,Biking
5064,95,175.0,Biking
5065,157,146.0,Biking
5066,90,171.0,Biking
5067,127,142.0,Biking
5068,152,124.0,Biking
5069,138,130.0,Biking
5070,0,107.0,Biking
5071,240,129.0,Biking
5072,54,165.0,Biking
5073,24,157.0,Biking
5074,48,160.0,Biking
5075,0,154.0,Biking
5076,26,121.0,Biking
5077,52,158.0,Biking
5078,9,116.0,Biking
5079,51,157.0,Biking
5080,63,123.0,Biking
5081,15,154.0,Biking
5082,10,131.0,Biking
5083,10,133.0,Biking
5084,15,158.0,Biking
5085,47,123.0,Biking
5086,52,162.0,Biking
5087,10,112.0,Biking
5088,50,156.0,Biking
5089,62,120.0,Biking
5090,140,121.0,Biking
5091,25,159.0,Biking
5092,42,165.0,Biking
5093,21,148.0,Biking
5094,27,173.0,Biking
5095,62,117.0,Biking
5096,24,156.0,Biking
5097,45,168.0,Biking
5098,15,143.0,Biking
5099,41,109.0,Biking
5100,22,158.0,Biking
5101,41,160.0,Biking
5102,15,155.0,Biking
5103,27,165.0,Biking
5104,42,118.0,Biking
5105,1010,171.0,Biking
5106,1979,130.0,Biking
5107,1515,129.0,Biking
5108,266,129.0,Biking
5109,16,147.0,Biking
5110,54,170.0,Biking
5111,16,160.0,Biking
5112,15,158.0,Biking
5113,205,125.0,Biking
5114,42,161.0,Biking
5115,11,139.0,Biking
5116,322,123.0,Biking
5117,210,134.0,Biking
5118,48,168.0,Biking
5119,174,129.0,Biking
5120,183,173.0,Biking
5121,115,136.0,Biking
5122,73,136.0,Biking
5123,112,166.0,Biking
5124,47,123.0,Biking
5125,35,107.0,Biking
5126,153,124.0,Biking
5127,282,136.0,Biking
5128,31,175.0,Biking
5129,79,132.0,Biking
5130,27,169.0,Biking
5131,152,132.0,Biking
5132,26,170.0,Biking
5133,51,133.0,Biking
5134,26,162.0,Biking
5135,94,125.0,Biking
5136,16,105.0,Biking
5137,147,128.0,Biking
5138,1657,127.0,Biking
5139,293,132.0,Biking
5140,1,69.0,Biking
5141,389,150.0,Biking
5142,1829,,Biking
5143,170,139.0,Biking
5144,42,132.0,Biking
5145,205,162.0,Biking
5146,30,124.0,Biking
5147,206,164.0,Biking
5148,33,126.0,Biking
5149,205,132.0,Biking
5150,138,171.0,Biking
5151,80,142.0,Biking
5152,96,170.0,Biking
5153,74,146.0,Biking
5154,131,167.0,Biking
5155,47,130.0,Biking
5156,178,145.0,Biking
5157,136,170.0,Biking
5158,40,150.0,Biking
5159,15,134.0,Biking
5160,140,169.0,Biking
5161,54,131.0,Biking
5162,132,122.0,Biking
5163,35,167.0,Biking
5164,78,138.0,Biking
5165,36,170.0,Biking
5166,70,137.0,Biking
5167,35,169.0,Biking
5168,250,141.0,Biking
5169,132,132.0,Biking
5170,74,171.0,Biking
5171,31,131.0,Biking
5172,75,174.0,Biking
5173,30,134.0,Biking
5174,20,133.0,Biking
5175,73,174.0,Biking
5176,20,131.0,Biking
5177,58,132.0,Biking
5178,3,81.0,Biking
5179,391,143.0,Biking
5180,138,137.0,Biking
5181,47,176.0,Biking
5182,38,143.0,Biking
5183,88,161.0,Biking
5184,126,160.0,Biking
5185,32,145.0,Biking
5186,63,145.0,Biking
5187,714,123.0,Biking
5188,48,,Biking
5189,185,129.0,Biking
5190,119,149.0,Biking
5191,8,105.0,Biking
5192,138,168.0,Biking
5193,17,116.0,Biking
5194,136,170.0,Biking
5195,15,116.0,Biking
5196,136,166.0,Biking
5197,42,127.0,Biking
5198,147,152.0,Biking
5199,17,119.0,Biking
5200,138,134.0,Biking
5201,52,165.0,Biking
5202,59,143.0,Biking
5203,36,169.0,Biking
5204,52,145.0,Biking
5205,61,173.0,Biking
5206,141,133.0,Biking
5207,24,110.0,Biking
5208,131,123.0,Biking
5209,37,177.0,Biking
5210,9,172.0,Biking
5211,26,172.0,Biking
5212,31,131.0,Biking
5213,211,134.0,Biking
5214,187,129.0,Biking
5215,36,128.0,Biking
5216,37,132.0,Biking
5217,161,136.0,Biking
5218,846,136.0,Biking
5219,659,140.0,Biking
5220,1042,126.0,Biking
5221,598,146.0,Biking
5222,190,126.0,Biking
5223,21,137.0,Biking
5224,9,165.0,Biking
5225,69,143.0,Biking
5226,24,170.0,Biking
5227,131,125.0,Biking
5228,2010,139.0,Biking
5229,277,132.0,Biking
5230,326,143.0,Biking
5231,162,134.0,Biking
5232,105,177.0,Biking
5233,22,130.0,Biking
5234,85,179.0,Biking
5235,67,180.0,Biking
5236,47,179.0,Biking
5237,130,141.0,Biking
5238,189,165.0,Biking
5239,177,170.0,Biking
5240,164,174.0,Biking
5241,167,174.0,Biking
5242,163,173.0,Biking
5243,163,177.0,Biking
5244,3,90.0,Biking
5245,45,110.0,Biking
5246,137,162.0,Biking
5247,38,132.0,Biking
5248,83,152.0,Biking
5249,47,138.0,Biking
5250,62,160.0,Biking
5251,19,128.0,Biking
5252,105,166.0,Biking
5253,31,129.0,Biking
5254,46,120.0,Biking
5255,610,130.0,Biking
5256,284,125.0,Biking
5257,757,172.0,Biking
5258,231,121.0,Biking
5259,183,119.0,Biking
5260,436,142.0,Biking
5261,70,164.0,Biking
5262,69,144.0,Biking
5263,63,170.0,Biking
5264,57,143.0,Biking
5265,73,169.0,Biking
5266,36,122.0,Biking
5267,2094,128.0,Biking
5268,151,129.0,Biking
5269,237,126.0,Biking
5270,351,158.0,Biking
5271,99,138.0,Biking
5272,94,161.0,Biking
5273,32,132.0,Biking
5274,189,131.0,Biking
5275,108,166.0,Biking
5276,75,173.0,Biking
5277,10,151.0,Biking
5278,54,172.0,Biking
5279,121,130.0,Biking
5280,593,118.0,Biking
5281,784,134.0,Biking
5282,630,133.0,Biking
5283,52,138.0,Biking
5284,16,166.0,Biking
5285,21,129.0,Biking
5286,457,127.0,Biking
5287,231,123.0,Biking
5288,305,126.0,Biking
5289,180,166.0,Biking
5290,436,135.0,Biking
5291,231,138.0,Biking
5292,47,170.0,Biking
5293,73,133.0,Biking
5294,45,168.0,Biking
5295,45,170.0,Biking
5296,147,128.0,Biking
5297,747,128.0,Biking
5298,912,132.0,Biking
5299,138,118.0,Biking
5300,135,133.0,Biking
5301,921,137.0,Biking
5302,47,123.0,Biking
5303,110,141.0,Biking
5304,16,123.0,Biking
5305,88,134.0,Biking
5306,56,121.0,Biking
5307,29,163.0,Biking
5308,26,126.0,Biking
5309,147,142.0,Biking
5310,93,171.0,Biking
5311,96,147.0,Biking
5312,93,173.0,Biking
5313,32,131.0,Biking
5314,194,135.0,Biking
5315,9,173.0,Biking
5316,78,141.0,Biking
5317,5,169.0,Biking
5318,5,173.0,Biking
5319,6,175.0,Biking
5320,42,130.0,Biking
5321,3,159.0,Biking
5322,4,165.0,Biking
5323,4,165.0,Biking
5324,4,168.0,Biking
5325,57,138.0,Biking
5326,168,130.0,Biking
5327,277,130.0,Biking
5328,394,138.0,Biking
5329,74,169.0,Biking
5330,46,129.0,Biking
5331,61,122.0,Biking
5332,311,145.0,Biking
5333,768,132.0,Biking
5334,257,163.0,Biking
5335,522,119.0,Biking
5336,864,128.0,Biking
5337,470,150.0,Biking
5338,821,137.0,Biking
5339,968,131.0,Biking
5340,142,128.0,Biking
5341,174,136.0,Biking
5342,111,128.0,Biking
5343,63,135.0,Biking
5344,87,130.0,Biking
5345,73,175.0,Biking
5346,25,129.0,Biking
5347,222,127.0,Biking
5348,124,167.0,Biking
5349,233,131.0,Biking
5350,209,159.0,Biking
5351,51,122.0,Biking
5352,784,128.0,Biking
5353,1343,171.0,Biking
5354,262,132.0,Biking
5355,1104,107.0,Biking
5356,124,117.0,Biking
5357,158,142.0,Biking
5358,15,106.0,Biking
5359,2219,134.0,Biking
5360,98,131.0,Biking
5361,88,118.0,Biking
5362,36,168.0,Biking
5363,52,133.0,Biking
5364,93,160.0,Biking
5365,37,120.0,Biking
5366,919,134.0,Biking
5367,116,124.0,Biking
5368,72,124.0,Biking
5369,30,167.0,Biking
5370,30,139.0,Biking
5371,16,160.0,Biking
5372,45,124.0,Biking
5373,920,172.0,Biking
5374,88,118.0,Biking
5375,448,106.0,Biking
5376,222,124.0,Biking
5377,290,120.0,Biking
5378,1,76.0,Biking
5379,468,133.0,Biking
5380,343,138.0,Biking
5381,101,132.0,Biking
5382,91,126.0,Biking
5383,100,122.0,Biking
5384,152,123.0,Biking
5385,684,174.0,Biking
5386,847,175.0,Biking
5387,282,128.0,Biking
5388,124,137.0,Biking
5389,585,139.0,Biking
5390,830,132.0,Biking
5391,133,128.0,Biking
5392,57,126.0,Biking
5393,148,136.0,Biking
5394,126,137.0,Biking
5395,773,177.0,Biking
5396,815,125.0,Biking
5397,100,126.0,Biking
5398,219,174.0,Biking
5399,15,115.0,Biking
5400,268,171.0,Biking
5401,148,136.0,Biking
5402,140,133.0,Biking
5403,747,165.0,Biking
5404,159,134.0,Biking
5405,357,162.0,Biking
5406,87,130.0,Biking
5407,58,123.0,Biking
5408,40,141.0,Biking
5409,84,173.0,Biking
5410,22,139.0,Biking
5411,15,135.0,Biking
5412,637,125.0,Biking
5413,1316,137.0,Biking
5414,103,119.0,Biking
5415,26,127.0,Biking
5416,530,,Biking
5417,1089,144.0,Biking
5418,137,169.0,Biking
5419,115,141.0,Biking
5420,69,139.0,Biking
5421,99,133.0,Biking
5422,696,128.0,Biking
5423,835,131.0,Biking
5424,1473,134.0,Biking
5425,116,127.0,Biking
5426,1761,123.0,Biking
5427,4,84.0,Biking
5428,1352,175.0,Biking
5429,942,170.0,Biking
5430,2161,136.0,Biking
5431,252,139.0,Biking
5432,156,175.0,Biking
5433,156,153.0,Biking
5434,117,170.0,Biking
5435,121,150.0,Biking
5436,156,172.0,Biking
5437,105,128.0,Biking
5438,1294,135.0,Biking
5439,459,136.0,Biking
5440,136,133.0,Biking
5441,35,170.0,Biking
5442,15,160.0,Biking
5443,32,164.0,Biking
5444,74,137.0,Biking
5445,32,169.0,Biking
5446,36,174.0,Biking
5447,19,159.0,Biking
5448,48,136.0,Biking
5449,32,169.0,Biking
5450,14,160.0,Biking
5451,33,174.0,Biking
5452,17,162.0,Biking
5453,62,137.0,Biking
5454,1716,126.0,Biking
5455,466,128.0,Biking
5456,105,165.0,Biking
5457,88,142.0,Biking
5458,110,162.0,Biking
5459,88,147.0,Biking
5460,96,159.0,Biking
5461,115,118.0,Biking
5462,150,127.0,Biking
5463,133,176.0,Biking
5464,73,139.0,Biking
5465,91,175.0,Biking
5466,64,174.0,Biking
5467,87,132.0,Biking
5468,194,130.0,Biking
5469,35,171.0,Biking
5470,31,150.0,Biking
5471,17,166.0,Biking
5472,21,145.0,Biking
5473,14,167.0,Biking
5474,204,126.0,Biking
5475,530,110.0,Biking
5476,777,133.0,Biking
5477,253,140.0,Biking
5478,273,141.0,Biking
5479,394,138.0,Biking
5480,704,,Biking
5481,411,115.0,Biking
5482,198,124.0,Biking
5483,36,158.0,Biking
5484,53,156.0,Biking
5485,51,164.0,Biking
5486,84,123.0,Biking
5487,372,147.0,Biking
5488,146,135.0,Biking
5489,26,121.0,Biking
5490,270,134.0,Biking
5491,668,126.0,Biking
5492,1408,134.0,Biking
5493,1299,125.0,Biking
5494,1185,174.0,Biking
5495,505,132.0,Biking
5496,952,133.0,Biking
5497,372,117.0,Biking
5498,551,128.0,Biking
5499,1047,164.0,Biking
5500,722,127.0,Biking
5501,100,,Biking
5502,501,130.0,Biking
