Skupaj_kilometri,skupaj_trajanje_aktivnosti_sek,poraba_kalorij
4102.52,425,84.0
20018.85,2820,331.0
91521.62,15728,1494.0
97621.6,10885,1379.0
22388.87,2836,762.0
60679.27,8867,1184.0
15263.38,1611,521.0
16115.19,5492,421.0
1.52,649,73.0
41592.0,4361,725.0
32552.06,3161,740.0
65572.95,33811,1168.0
13256.75,2476,220.0
11365.59,2678,115.0
1302.97,264,52.0
662.13,116,26.0
689.76,113,26.0
2222.75,456,47.0
16363.35,1107,85.0
55959.88,8272,815.0
6.94,409,68.0
4.61,317,72.0
6.27,103,26.0
1.24,90,22.0
9.74,277,12.0
23.99,614,147.0
48.21,761,37.0
76527.44,9790,1513.0
50609.05,7017,1041.0
13198.02,2291,303.0
51668.87,6284,698.0
11304.85,1411,167.0
51857.06,6910,838.0
30870.66,4167,473.0
22.46,112,0.0
2083.28,333,30.0
2921.41,572,38.0
7900.46,1051,140.0
4754.63,358,85.0
27207.65,3197,294.0
44202.73,6551,815.0
15866.99,1999,320.0
5715.18,948,63.0
32894.38,3720,705.0
13590.44,2040,372.0
14857.33,2469,299.0
6053.81,617,126.0
5997.11,622,150.0
5539.43,647,115.0
6182.99,607,143.0
5594.22,597,121.0
15577.81,1743,190.0
0.0,3907,736.0
103489.1,16113,1925.0
9244.55,320504,1027.0
29326.17,3363,932.0
8046.74,6379,278.0
53662.24,4579,1674.0
115640.52,15245,1662.0
23434.8,2785,489.0
5652.96,834,74.0
91594.84,35670,1463.0
19454.65,4170,505.0
138954.73,19700,2222.0
16984.95,3122,351.0
4141.96,458,63.0
5985.28,639,121.0
2915.14,314,52.0
2627.73,446,32.0
11983.9,2047,230.0
5511.76,543,38.0
5623.82,1889,64.0
20332.62,2427,325.0
15720.83,2893,283.0
56067.7,5717,1019.0
11988.02,1820,68.0
30053.81,3405,526.0
14982.0,5218,214.0
12645.63,1434,168.0
2159.09,293,17.0
7505.8,804,103.0
22971.31,2566,515.0
21784.16,3553,264.0
27091.07,3058,477.0
9451.19,903,212.0
9032.58,986,210.0
24712.35,3011,242.0
31280.64,12269,759.0
0.0,4493,680.0
21954.78,3446,430.0
4633.55,955,101.0
3669.63,660,84.0
24216.36,4067,409.0
15309.14,6671,336.0
14923.2,1268,301.0
4978.44,1451,82.0
6020.25,1609,108.0
11185.11,950,225.0
4304.64,1744,54.0
159.49,2520,356.0
74286.28,10852,1348.0
45408.6,6050,710.0
587.89,141,24.0
12611.2,1522,178.0
103.77,3664,447.0
5020.35,3477,488.0
62422.76,11940,1099.0
94170.42,11427,1399.0
47481.57,6645,884.0
15653.81,2202,330.0
6852.86,709,159.0
40726.45,5368,641.0
15439.75,1886,188.0
32013.64,3783,851.0
110785.28,16449,1873.0
17167.34,4641,378.0
12867.88,1191,303.0
7432.12,3508,91.0
35489.81,4356,582.0
89684.34,12503,1468.0
147002.95,38601,2368.0
101020.2,601119,1771.0
24774.71,7266,596.0
56142.58,7317,957.0
66711.71,8540,1054.0
0.0,0,0.0
64.17,1184,0.0
318.37,4148,0.0
62770.82,10074,1074.0
1794.99,1202,198.0
21277.47,2870,321.0
45340.64,5415,726.0
45894.58,5624,769.0
6123.88,576,121.0
1975.85,356,22.0
11341.17,1412,101.0
2502.2,359,29.0
15409.57,1896,331.0
313.41,147637,947.0
122999.2,14562,1857.0
54027.56,173848,1285.0
87023.6,29418,1736.0
22368.86,3833,671.0
9.99,3,0.0
29324.97,5303,640.0
14543.41,4044,347.0
62914.98,8491,1452.0
20920.52,2771,421.0
13197.43,2114,247.0
22670.67,3016,342.0
4846.22,582,106.0
3696.33,461,99.0
3778.99,468,99.0
25387.94,4917,280.0
73651.37,9322,1308.0
141463.36,21206,2603.0
246.38,41,0.0
14829.33,1853,324.0
13319.16,1607,284.0
2305.85,374,20.0
1246.77,306,26.0
10490.87,1817,91.0
574.32,188,24.0
89160.68,11091,1229.0
21682.49,1820976,715.0
73790.58,10592,1233.0
8211.29,1173,199.0
7281.35,1154,175.0
7145.28,1064,162.0
82083.55,19029,1472.0
75625.92,11239,1480.0
21769.95,3216,464.0
110.83,12,1.0
17813.73,3139,389.0
40977.58,5474,842.0
49925.43,6414,766.0
24921.47,4110,410.0
26928.76,3141,447.0
28625.1,4203,390.0
76117.92,6926,1500.0
113634.98,189947,1735.0
3495.57,389,83.0
30449.76,3551,624.0
4588.11,8134,43.0
29624.18,4546,652.0
63.77,3415,305.0
58046.39,6002,1395.0
29680.54,4257,593.0
6841.2,1165,170.0
7356.5,1167,179.0
33554.4,4408,505.0
77285.58,9760,1747.0
15536.08,2008,454.0
4318.86,571,159.0
4401.9,616,167.0
4401.78,588,168.0
4567.21,517,150.0
5231.35,552,193.0
5550.97,949,147.0
59129.76,8343,1047.0
16868.74,16001,441.0
111773.42,16727,1926.0
24238.66,3146,457.0
53003.91,10485,1580.0
97272.28,11792,3399.0
99560.48,14098,1710.0
26358.63,4403,759.0
7876.37,806,287.0
7878.89,792,289.0
7889.19,760,289.0
18667.83,3509,531.0
8181.87,2246,191.0
8098.98,1276,221.0
6896.83,1085,182.0
35608.2,3802,379.0
131.62,913,173.0
94.87,1021,163.0
106038.62,17776,2275.0
96058.42,12833,1940.0
28230.77,3940,879.0
54885.71,9819,1100.0
123054.92,16237,2120.0
19252.75,2137,367.0
18421.52,2900,296.0
5919.0,720,115.0
5795.9,752,111.0
16521.83,2051,254.0
26604.52,2999,443.0
5383.17,598,130.0
3092.41,397,29.0
14407.69,4370,909.0
92225.04,8326,1573.0
35786.52,4436,731.0
2727.66,1028,89.0
17274.6,2048,578.0
46916.83,7466,810.0
121843.04,170707,2129.0
12892.02,1397,311.0
23888.71,2737,604.0
2205.65,381,20.0
61223.44,13913,996.0
1312.76,310,29.0
2568.09,859,63.0
10.32,50,0.0
67683.61,9363,869.0
19206.53,3006,411.0
38903.6,716890,778.0
21399.39,2782,453.0
6166.33,657,147.0
48884.91,5854,989.0
22453.46,3247,691.0
28008.14,3246,682.0
61166.83,7817,1203.0
9203.91,1269,222.0
1843.82,621,115.0
6007.09,1186,314.0
22273.1,3400,277.0
8900.88,1261,196.0
4566.72,620,100.0
3637.55,514,78.0
7345.91,915,120.0
31658.36,3601,594.0
20303.13,2329,247.0
26108.01,3407,432.0
11276.06,1307,188.0
19477.07,2674,375.0
106430.54,15139,3845.0
74614.06,11913,1429.0
74299.21,7844,1117.0
10026.28,2353,253.0
6484.08,662,132.0
6224.54,659,145.0
21647.01,4155,387.0
22049.96,3108,336.0
6933.04,670,115.0
16108.19,1706,195.0
9777.65,1079,188.0
47860.71,5877,552.0
8877.64,2455,599.0
19376.7,2642,420.0
3822.61,513,73.0
3251.73,451,72.0
5369.94,748,94.0
6071.84,646,142.0
4990.18,601,116.0
25523.43,4019,259.0
25036.93,3566,516.0
1468.84,161,31.0
17734.89,2848,200.0
110423.66,15234,1753.0
14926.09,9661,936.0
22551.58,1188532,567.0
23873.07,3083,457.0
1809.31,249,21.0
1775.32,247,20.0
1016.15,210,38.0
17916.15,1812,268.0
58893.4,7514,985.0
53637.25,6992,1585.0
55723.41,7047,1033.0
21794.89,4797,346.0
62185.12,7933,1077.0
63059.42,5793,1211.0
12395.22,1713,63.0
18280.78,2130,315.0
23879.02,2194,372.0
14887.88,1211,298.0
22233.01,2921,463.0
65.07,7,0.0
408.77,54,5.0
2032.82,271,38.0
16872.48,1802,317.0
1889.06,285,10.0
102740.2,13807,1775.0
43693.77,12355,1220.0
1651.84,3876,591.0
3669.57,4499,61.0
189757.41,15557,2336.0
1876.67,956,15.0
45979.42,7882,909.0
50018.11,9085,871.0
3965.45,733,93.0
50533.79,7376,878.0
23838.42,2918,409.0
67673.46,6886,1168.0
51768.79,12607,972.0
19323.42,3168,569.0
0.0,835,96.0
0.0,872,173.0
0.0,688,141.0
0.0,1007,152.0
32873.15,4548,680.0
5240.24,480,115.0
4689.97,464,109.0
42672.78,6150,554.0
19152.85,3256,387.0
8909.83,1139,169.0
76827.99,12843,1448.0
31804.47,4669,612.0
53304.19,58061,1327.0
21490.88,2552,447.0
5039.63,695,127.0
5997.19,810,129.0
18824.7,2255,180.0
45753.19,6947,909.0
5019.42,658,99.0
4985.13,629,112.0
4971.15,580,126.0
20976.63,2523,262.0
115926.8,15994,2275.0
2688.17,3077,468.0
38641.4,4819,714.0
742.28,104,11.0
720.5,117,10.0
924.08,243,53.0
1122.07,173,15.0
2152.36,441,69.0
12122.64,1464,140.0
72741.94,9971,1250.0
11342.31,998,331.0
50886.69,49059,933.0
8046.74,866,194.0
988.68,148,33.0
38229.81,4861,705.0
2146.33,245,19.0
1271.5,313,70.0
1917.49,282,20.0
2100.37,428,15.0
1361.52,346,75.0
40425.86,5490,635.0
43575.43,4142,1341.0
54576.15,8208,1305.0
22380.67,2317,758.0
15111.96,1728,285.0
23131.97,3517,380.0
9998.37,870,203.0
9244.14,1658,168.0
43881.5,4820,596.0
72653.47,8472,1329.0
18025.87,1801,336.0
25259.25,2744,264.0
23069.94,158035,845.0
51928.9,6215,899.0
42592.71,7913,784.0
145031.63,19482,2378.0
43789.31,4013,862.0
72097.54,8241,1825.0
53024.44,8280,848.0
20313.43,3817,451.0
17035.9,2247,437.0
4122.85,457,90.0
1524.53,561,36.0
6795.03,807,131.0
3859.45,505,85.0
32605.37,3163,469.0
24070.27,2115,226.0
11255.44,1390,94.0
9071.66,1357,251.0
69043.13,9358,1247.0
64370.87,8427,1119.0
123967.7,86129,2236.0
19467.08,3748,443.0
51343.32,9094,880.0
814.92,139,19.0
871.16,152,21.0
1633.88,201,22.0
24113.11,2954,373.0
68675.14,9227,1025.0
1616.12,215,48.0
3059.75,348,40.0
3068.18,345,36.0
1605.52,228,48.0
3044.92,394,26.0
1597.71,236,48.0
2956.61,398,29.0
1595.27,246,47.0
5430.63,686,114.0
19721.26,2379,231.0
68673.86,7524,868.0
69642.06,6679,1343.0
36162.07,3999,701.0
2496.82,315,27.0
59617.87,7735,1219.0
41.54,53,0.0
5726.56,1082,83.0
15678.17,1894,279.0
4620.96,610,103.0
4561.77,635,87.0
4529.33,615,84.0
8728.76,1330,151.0
20396.35,3685,357.0
59609.14,5391,1126.0
12414.94,2726,89.0
5.16,4202,520.0
48854.77,25990,911.0
42691.64,3659,871.0
1007.52,469,10.0
47297.88,6063,1533.0
19351.56,231443,563.0
18479.34,2346,400.0
57673.8,5910,1052.0
45170.86,5073,680.0
3006.93,766,67.0
675.02,139,0.0
2851.7,1247,204.0
684.9,130,0.0
2822.23,1390,203.0
2867.75,2012,214.0
707.42,129,0.0
2884.57,1215,205.0
2915.71,1257,206.0
698.12,128,0.0
7594.29,2634,421.0
15277.12,4092,361.0
7236.99,1948,216.0
2535.28,601,93.0
7319.79,1978,190.0
2277.34,610,95.0
7741.75,2089,157.0
2836.14,606,90.0
7736.88,2156,127.0
7772.03,1757,152.0
3741.34,1405,138.0
1.98,3,0.0
7329.96,2037,240.0
1216.17,240,54.0
429.29,183,24.0
987.46,316,48.0
10.61,4,0.0
1402.86,299,26.0
1393.88,362,52.0
615.01,179,9.0
1107.38,376,51.0
3305.18,977,63.0
364.4,120,15.0
418.35,148,10.0
404.16,115,10.0
354.07,123,15.0
1971.27,720,47.0
1143.12,365,52.0
1063.21,237,10.0
1034.65,373,50.0
3610.94,1250,62.0
4919.11,1645,140.0
1006.3,182,25.0
1371.69,297,42.0
559.5,180,21.0
956.08,181,27.0
3607.85,1226,62.0
1322.48,184,24.0
1160.98,310,45.0
803.86,176,15.0
2101.9,1114,41.0
365.43,175,22.0
1289.3,300,41.0
235.0,121,15.0
990.52,191,27.0
4487.23,1156,42.0
21954.18,6276,1010.0
75511.16,18014,1979.0
51967.76,13498,1515.0
7942.68,2398,266.0
379.12,113,16.0
1310.0,242,54.0
320.26,118,16.0
371.23,117,15.0
7536.69,2394,205.0
980.76,192,42.0
486.15,110,11.0
14773.26,3581,322.0
4338.84,1507,210.0
918.98,177,48.0
6218.74,1859,174.0
2725.91,722,183.0
2806.84,958,115.0
2188.34,575,73.0
2162.91,537,112.0
1829.24,609,47.0
1545.37,7558,35.0
9847.87,1713,153.0
11376.75,2712,282.0
482.92,202,31.0
3310.18,1166,79.0
588.47,187,27.0
7474.45,2099,152.0
607.82,186,26.0
2572.41,713,51.0
955.28,206,26.0
6299.91,2438,94.0
2140.12,512,16.0
3153.5,1153,147.0
81039.42,29535,1657.0
6286.24,3145,293.0
10.99,154,1.0
7228.23,3460,389.0
48161.55,30066,1829.0
5543.89,1500,170.0
2528.59,892,42.0
6521.31,1504,205.0
3009.11,898,30.0
6358.84,1499,206.0
4044.79,908,33.0
8124.06,2006,205.0
3714.4,907,138.0
2367.18,1288,80.0
2490.86,643,96.0
2849.23,1232,74.0
3761.2,902,131.0
4790.53,1597,47.0
5482.64,2080,178.0
3990.55,897,136.0
1025.64,929,40.0
361.32,604,15.0
3498.23,938,140.0
5226.45,1413,54.0
4889.25,1925,132.0
992.44,241,35.0
2887.23,779,78.0
972.99,246,36.0
2870.18,1006,70.0
1006.21,238,35.0
12404.3,3564,250.0
5060.3,1552,132.0
2409.25,483,74.0
2075.33,613,31.0
2415.35,484,75.0
2181.8,477,30.0
2017.93,417,20.0
2357.95,481,73.0
2217.3,480,20.0
5747.5,1505,58.0
10.96,149,3.0
190.19,3880,391.0
3251.22,1199,138.0
1034.2,301,47.0
1219.43,357,38.0
2172.57,659,88.0
2523.25,959,126.0
1356.6,419,32.0
2267.65,900,63.0
25701.19,6025,714.0
0.0,998,48.0
11445.32,1870,185.0
8031.41,918,119.0
2391.75,212,8.0
4452.48,915,138.0
4950.11,466,17.0
4273.17,894,136.0
5132.49,855,15.0
4337.06,931,136.0
9416.76,1110,42.0
8268.41,1206,147.0
5524.46,593,17.0
4019.46,1502,138.0
1698.31,364,52.0
1905.12,598,59.0
612.31,245,36.0
2031.28,577,52.0
1494.11,392,61.0
5583.33,3065,141.0
3.02,1274,24.0
8285.26,1439,131.0
756.48,239,37.0
224.27,59,9.0
636.02,178,26.0
2631.38,653,31.0
164.49,2193,211.0
6183.14,2167,187.0
2441.04,479,36.0
2423.83,540,37.0
8270.78,2439,161.0
18000.54,8153,846.0
14111.03,5265,659.0
40494.69,9453,1042.0
12386.91,5630,598.0
14559.0,1977,190.0
1153.43,219,21.0
314.4,66,9.0
2434.64,642,69.0
846.58,172,24.0
14682.48,2314,131.0
66623.88,13349,2010.0
10859.45,3256,277.0
0.0,3057,326.0
8087.91,2005,162.0
2598.68,661,105.0
3185.12,358,22.0
1979.59,541,85.0
1543.56,420,67.0
1101.55,298,47.0
6222.81,2202,130.0
4539.13,981,189.0
4250.88,914,177.0
4173.77,911,164.0
4209.65,921,167.0
4201.63,917,163.0
4237.13,924,163.0
0.0,131,3.0
3177.65,758,45.0
2132.91,960,137.0
2172.75,494,38.0
2658.7,730,83.0
1794.34,603,47.0
1666.25,473,62.0
972.71,882,19.0
4692.12,721,105.0
2377.4,608,31.0
5892.26,1375,46.0
16636.25,4671,610.0
20927.0,3181,284.0
19431.61,4911,757.0
12354.57,2121,231.0
12683.7,2185,183.0
11900.68,5080,436.0
1762.25,517,70.0
2251.4,792,69.0
1792.67,435,63.0
1635.97,686,57.0
2120.46,502,73.0
4248.64,1249,36.0
102158.7,18658,2094.0
92.78,1487,151.0
11772.56,2718,237.0
10124.2,2783,351.0
7224.95,1777,99.0
1583.68,680,94.0
2151.94,706,32.0
5042.97,3244,189.0
2379.92,724,108.0
1397.25,487,75.0
308.57,111,10.0
1145.42,369,54.0
8692.46,2644,121.0
16192.98,5634,593.0
64144.61,9300,784.0
60093.99,7751,630.0
17.7,597,52.0
3.12,61,16.0
9.35,469,21.0
84.92,4245,457.0
330.16,2831,231.0
17132.54,4145,305.0
4969.3,1223,180.0
12648.07,4511,436.0
6209.38,2071,231.0
1257.68,307,47.0
2939.06,1073,73.0
1345.95,306,45.0
1298.56,302,45.0
11885.61,2791,147.0
33099.09,9741,747.0
100492.74,12780,912.0
8250.42,1740,138.0
8133.44,2318,135.0
34057.61,11861,921.0
116.98,2069,47.0
71.26,901,110.0
18.5,248,16.0
52.98,599,88.0
35.05,719,56.0
6.6,119,29.0
5.51,425,26.0
8136.49,1201,147.0
3991.78,602,93.0
5129.1,839,96.0
2846.69,600,93.0
5074.71,774,32.0
5968.1,1866,194.0
257.06,60,9.0
1858.9,899,78.0
145.25,46,5.0
72.76,44,5.0
127.73,45,6.0
3098.63,1004,42.0
115.93,29,3.0
63.38,30,4.0
110.25,32,4.0
90.67,31,4.0
2521.72,1094,57.0
5.86,1636,168.0
6456.88,3061,277.0
12580.19,4627,394.0
0.0,361,74.0
0.0,718,46.0
4098.96,648,61.0
11983.06,3812,311.0
17442.63,5399,768.0
5223.96,1207,257.0
34748.53,6348,522.0
62213.36,9530,864.0
9758.93,3005,470.0
27397.85,11094,821.0
36792.19,13108,968.0
7213.13,1521,142.0
9279.71,1778,174.0
9819.18,1920,111.0
5377.77,1236,63.0
0.0,617,87.0
0.0,360,73.0
0.0,445,25.0
12.96,2412,222.0
2022.33,605,124.0
9130.67,1915,233.0
2324.35,923,209.0
3608.75,592,51.0
51104.81,7057,784.0
25682.41,6755,1343.0
0.0,1849,262.0
37056.39,12908,1104.0
184.01,1693,124.0
8786.23,1411,158.0
601.84,596,15.0
62054.15,16681,2219.0
2760.77,953,98.0
3536.81,2915,88.0
804.58,249,36.0
3041.61,920,52.0
1726.86,673,93.0
5409.55,1194,37.0
27792.04,11863,919.0
9.95,1235,116.0
0.0,1018,72.0
0.0,203,30.0
0.0,277,30.0
0.0,122,16.0
0.0,799,45.0
23004.01,6083,920.0
5025.11,970,88.0
26387.26,5631,448.0
7.21,2489,222.0
15607.71,3918,290.0
36.05,147,1.0
21114.85,3505,468.0
13903.19,2432,343.0
3856.19,905,101.0
3689.47,1193,91.0
3845.86,1055,100.0
7050.87,1470,152.0
17705.93,4427,684.0
21162.77,5436,847.0
7198.52,4570,282.0
3721.6,2084,124.0
20235.31,7965,585.0
25887.11,10423,830.0
8892.1,1351,133.0
5693.74,742,57.0
12832.15,1797,148.0
12256.29,1648,126.0
12059.24,3176,773.0
22783.64,10932,815.0
9102.59,1077,100.0
3746.8,1386,219.0
2722.67,389,15.0
4055.66,1266,268.0
3949.64,1508,148.0
4406.31,1240,140.0
20218.42,5239,747.0
2989.86,1020,159.0
6860.8,1775,357.0
4314.72,876,87.0
51.31,682,58.0
67.76,668,40.0
61.36,539,84.0
23.47,492,22.0
27.97,253,15.0
58362.21,8396,637.0
47650.24,14451,1316.0
48.98,1353,103.0
7.41,296,26.0
27744.11,4679,530.0
27895.38,11420,1089.0
3753.04,904,137.0
3999.14,1350,115.0
2441.0,1134,69.0
4638.06,1847,99.0
45225.84,9104,696.0
29326.17,15171,835.0
39481.38,16173,1473.0
6236.66,1241,116.0
62724.96,14449,1761.0
0.0,160,4.0
25210.23,5820,1352.0
23345.64,6294,942.0
79515.27,15960,2161.0
6480.96,1963,252.0
2952.96,672,156.0
2783.06,849,156.0
2110.04,531,117.0
2954.02,1048,121.0
2964.03,688,156.0
5528.13,1421,105.0
115187.22,15961,1294.0
9039.22,3279,459.0
3490.17,1259,136.0
872.51,232,35.0
282.67,116,15.0
851.75,449,32.0
2591.19,910,74.0
838.72,221,32.0
889.41,233,36.0
452.51,144,19.0
2568.84,922,48.0
835.76,230,32.0
284.53,109,14.0
857.97,223,33.0
439.54,134,17.0
3925.86,1281,62.0
62055.51,15767,1716.0
11164.55,5101,466.0
1738.96,530,105.0
1869.66,626,88.0
1141.59,551,110.0
2171.06,663,88.0
1868.69,546,96.0
6223.31,1816,115.0
5631.69,1722,150.0
2012.91,840,133.0
2785.95,963,73.0
1666.06,588,91.0
1739.5,421,64.0
8086.34,1793,87.0
8852.98,1682,194.0
1347.24,171,35.0
1002.09,193,31.0
659.0,92,17.0
778.53,161,21.0
371.62,78,14.0
9925.84,2674,204.0
4629.23,6308,530.0
18456.52,7807,777.0
9816.89,1745,253.0
7636.48,2401,273.0
15752.97,5348,394.0
22513.56,3546,704.0
23325.08,3870,411.0
6942.84,1535,198.0
765.43,151,36.0
1184.39,314,53.0
1207.18,304,51.0
2230.68,1304,84.0
14340.33,2822,372.0
5421.4,1320,146.0
4099.07,780,26.0
10144.1,2903,270.0
10061.85,5611,668.0
107174.38,17311,1408.0
41843.43,10991,1299.0
22372.04,5915,1185.0
10009.93,3600,505.0
30466.19,8949,952.0
0.0,3635,372.0
34862.71,7007,551.0
26178.04,5184,1047.0
22015.46,16642,722.0
4155.84,2151,100.0
0.0,3768,501.0
5254.54,936,84.0
4266.32,797,122.0
4462.05,830,137.0
4112.23,757,125.0
4293.67,803,131.0
24198.46,7839,512.0
36350.64,13684,1810.0
10028.92,3859,404.0
32815.95,10848,909.0
19954.3,4937,342.0
12172.86,2022,342.0
14390.51,3561,311.0
1290.94,538,145.0
1610.72,731,174.0
12210.61,2756,240.0
3277.06,829,199.0
11834.82,2350,287.0
30130.34,4611,612.0
0.0,1799,53.0
83.58,644,63.0
196.14,810,119.0
51.33,384,12.0
124.61,561,26.0
0.0,1203,247.0
0.0,671,30.0
25852.18,6187,731.0
5931.98,1440,146.0
3210.33,909,125.0
8948.64,1549,98.0
4853.58,1501,231.0
2166.74,895,57.0
6355.01,1096,32.0
11762.36,3113,757.0
55342.35,19212,1636.0
29968.44,8614,679.0
19082.85,3216,342.0
75367.69,11344,788.0
22213.25,7211,688.0
0.0,158,3.0
8498.68,1593,164.0
857.55,234,36.0
894.1,485,51.0
930.54,497,52.0
895.66,504,36.0
1702.43,607,89.0
2004.82,413,21.0
456.26,2250,215.0
42073.4,8194,643.0
75385.7,10789,811.0
8290.77,1744,129.0
233.32,152,25.0
4925.6,1984,215.0
293.3,137,19.0
107.21,27,4.0
1545.66,498,73.0
215.68,133,20.0
1245.45,415,61.0
4959.61,1146,73.0
146.64,28,3.0
173.61,107,15.0
101.89,26,3.0
1573.48,488,69.0
185.85,112,16.0
1386.14,436,63.0
4815.55,1184,43.0
1576.63,465,66.0
155.74,34,5.0
188.08,106,15.0
1272.21,391,57.0
5719.56,2138,74.0
9290.46,2274,221.0
14368.56,9568,430.0
359.58,135,4.0
830.88,141,10.0
15762.12,7088,621.0
3346.96,1224,59.0
4810.09,1667,257.0
4056.6,1202,257.0
4179.23,1683,189.0
5398.21,1656,147.0
2277.25,857,33.0
342.1,81,10.0
298.4,84,11.0
279.33,85,10.0
275.83,80,10.0
7710.57,1800,88.0
202.14,58,8.0
3256.9,903,127.0
1755.71,378,10.0
7477.25,1598,188.0
2731.37,475,35.0
2764.87,633,37.0
4573.99,1590,68.0
20293.73,3966,332.0
17539.69,3143,374.0
2355.11,1518,184.0
2561.92,969,210.0
633.32,571,36.0
2047.92,1067,158.0
2578.35,1012,205.0
218.38,428,12.0
1691.98,677,143.0
4433.13,2190,82.0
6856.67,1522,136.0
5079.23,1136,152.0
3368.29,991,63.0
6504.44,1106,142.0
3929.65,1391,45.0
4170.84,1074,120.0
3444.43,1160,42.0
47443.16,8876,1063.0
30256.22,3601,275.0
25501.5,3598,231.0
19694.15,3258,221.0
17.06,150,1.0
14858.63,3271,315.0
6863.62,1200,132.0
6080.3,1260,117.0
2125.75,359,20.0
6241.71,1178,53.0
8686.29,2881,293.0
1202.3,244,35.0
3529.81,1234,68.0
8491.1,2701,150.0
29276.74,5394,820.0
3919.21,1075,63.0
4237.7,1204,169.0
4194.42,1256,46.0
5883.0,1940,70.0
86310.12,14006,1540.0
13880.67,11147,683.0
28207.39,10409,931.0
21251.97,3151,499.0
10218.7,2581,291.0
4923.86,873,74.0
19293.9,6184,483.0
8733.18,2795,442.0
33555.33,5696,454.0
45562.12,10788,1261.0
74824.86,11178,912.0
6001.82,2195,220.0
67824.0,13213,1158.0
4874.5,3150,247.0
832.02,220,26.0
1801.88,459,89.0
462.75,197,20.0
8615.05,2212,232.0
12832.98,4505,353.0
22070.84,7774,684.0
62455.03,12448,1403.0
751.4,4033,337.0
2851.6,824,124.0
2934.79,819,131.0
2966.93,862,135.0
3237.78,887,136.0
2677.71,833,126.0
20634.93,8152,737.0
15518.76,3875,450.0
156.09,2317,183.0
60127.36,9836,1730.0
13555.99,3048,485.0
8.96,2086,221.0
4618.29,2812,225.0
7919.67,1573,184.0
385.7,1826,158.0
5610.73,1556,252.0
5051.03,2024,157.0
3466.87,1130,135.0
3588.12,1131,122.0
10890.63,5217,469.0
16815.08,6719,551.0
1010.29,926,25.0
3494.49,620,121.0
2744.87,700,73.0
37183.01,9254,948.0
16716.38,3594,567.0
71.78,1128,94.0
16.88,263,40.0
65.62,518,45.0
74.98,261,41.0
66.58,743,57.0
47.61,262,41.0
17.44,140,1.0
120.69,645,31.0
27587.44,3786,321.0
22375.58,6003,1389.0
4952.36,1804,266.0
4855.72,1332,267.0
4436.73,1064,87.0
3056.86,1011,59.0
6668.9,1853,331.0
11317.32,5551,501.0
4302.68,1653,270.0
18614.32,5991,866.0
35964.69,14223,1114.0
20110.03,7820,731.0
23487.56,5573,830.0
0.0,2113,198.0
9695.28,2402,378.0
10047.65,2461,373.0
4049.24,1008,147.0
3039.33,1700,147.0
540.31,159,11.0
381.58,166,24.0
4115.91,817,54.0
404.48,173,26.0
4253.64,879,40.0
555.97,125,10.0
3990.93,689,26.0
0.0,482,91.0
0.0,309,16.0
43004.18,7934,858.0
246.74,1974,156.0
9395.99,4252,441.0
5885.23,1617,105.0
4606.11,1017,132.0
891.52,489,14.0
4382.61,975,122.0
4109.99,1093,100.0
4410.8,1480,26.0
18.2,396,31.0
3261.24,1021,136.0
4928.21,1373,87.0
701.4,303,72.0
1016.38,185,0.0
1199.58,339,64.0
2564.23,486,41.0
21260.79,3328,282.0
26174.84,5597,869.0
20110.78,3895,401.0
2624.82,727,150.0
2654.27,1318,157.0
2038.22,614,73.0
36185.65,8889,1008.0
7535.55,1933,304.0
4249.31,948,164.0
6485.02,1370,141.0
4610.54,1432,161.0
18152.15,3538,373.0
268.71,62,9.0
2128.26,568,75.0
178.53,63,9.0
3183.71,1292,93.0
3760.83,1116,117.0
278.3,64,8.0
6976.67,1956,125.0
13.97,22,0.0
4634.75,1296,163.0
5981.16,1776,150.0
7846.14,1503,215.0
1549.24,349,19.0
2625.83,501,15.0
5868.98,1268,157.0
7321.97,1581,43.0
5577.48,2948,285.0
31494.98,9366,1503.0
27370.72,3728,308.0
25217.14,7232,341.0
0.0,590,90.0
0.0,308,17.0
0.0,591,82.0
0.0,285,15.0
0.0,616,79.0
0.0,322,15.0
11727.6,3567,203.0
33667.73,9613,779.0
20739.88,5788,753.0
5163.85,1287,183.0
13726.86,2452,131.0
6725.98,1496,93.0
85.72,21,5.0
173.61,20,10.0
172.29,35,14.0
1128.8,260,74.0
5119.12,1078,89.0
63204.68,10359,1271.0
4309.29,1138,119.0
3756.89,1530,112.0
292.25,199,8.0
4364.49,2192,47.0
46417.77,11284,1257.0
5034.74,1536,75.0
941.63,291,19.0
203.31,54,6.0
1581.79,411,43.0
1825.47,622,68.0
315.56,67,10.0
330.59,42,3.0
6567.31,2326,105.0
9938.0,2160,283.0
0.0,544,0.0
0.0,822,52.0
0.0,778,79.0
9549.45,2275,126.0
4786.75,1229,178.0
9228.31,1459,75.0
7296.33,1014,133.0
10284.23,2163,215.0
8017.98,1707,85.0
14475.3,3725,480.0
29303.06,5418,521.0
4502.79,1264,148.0
3956.9,1125,201.0
3728.31,1051,179.0
4459.26,1423,83.0
19000.84,3255,245.0
32652.18,11410,899.0
17191.91,5409,473.0
14023.45,3472,263.0
0.0,3701,116.0
468.79,884,64.0
42212.52,11002,833.0
22731.08,3210,256.0
24078.68,8157,683.0
21410.0,4979,1000.0
2.98,513,68.0
18002.91,3901,301.0
800.3,319,51.0
